opus,key,performer,year,time,seconds,label,pid,status,piece_path,midi_filename,mp4_filename,mp3_filename,wav_filename,alignment_filename,performer_id
6.3,E maj,Kushner,1990,2:13,133,Connoisseur CD4181/2,9118-03,-,mazurka06-3/pid9118-03,mazurka06-3/pid9118-03.mid,mazurka06-3/pid9118-03.mp4,mazurka06-3/pid9118-03.mp3,mazurka06-3/pid9118-03.wav,mazurka06-3/pid9118-03_infer_corresp.txt,16
6.3,E maj,Luisada,1990,2:20,140,DG 463054-2,9055-03,-,mazurka06-3/pid9055-03,mazurka06-3/pid9055-03.mid,mazurka06-3/pid9055-03.mp4,mazurka06-3/pid9055-03.mp3,mazurka06-3/pid9055-03.wav,mazurka06-3/pid9055-03_infer_corresp.txt,17
6.3,E maj,Magaloff,1977,1:55,115,Phillips 426 817/29-2,9074f-03,-,mazurka06-3/pid9074f-03,mazurka06-3/pid9074f-03.mid,mazurka06-3/pid9074f-03.mp4,mazurka06-3/pid9074f-03.mp3,mazurka06-3/pid9074f-03.wav,mazurka06-3/pid9074f-03_infer_corresp.txt,18
6.3,E maj,Magin,1975,1:51,111,Accord 465 665-2,9138-03,-,mazurka06-3/pid9138-03,mazurka06-3/pid9138-03.mid,mazurka06-3/pid9138-03.mp4,mazurka06-3/pid9138-03.mp3,mazurka06-3/pid9138-03.wav,mazurka06-3/pid9138-03_infer_corresp.txt,19
6.3,E maj,Milkina,1970,2:05,125,Unterschrift/EMI,9099-03,-,mazurka06-3/pid9099-03,mazurka06-3/pid9099-03.mid,mazurka06-3/pid9099-03.mp4,mazurka06-3/pid9099-03.mp3,mazurka06-3/pid9099-03.wav,mazurka06-3/pid9099-03_infer_corresp.txt,20
6.3,E maj,Mohovich,1999,1:57,117,Agora AG 231.2,9104-03,-,mazurka06-3/pid9104-03,mazurka06-3/pid9104-03.mid,mazurka06-3/pid9104-03.mp4,mazurka06-3/pid9104-03.mp3,mazurka06-3/pid9104-03.wav,mazurka06-3/pid9104-03_infer_corresp.txt,21
6.3,E maj,Ohlsson,1999,1:46,106,Arabesque Z6730-2,9153-03,-,mazurka06-3/pid9153-03,mazurka06-3/pid9153-03.mid,mazurka06-3/pid9153-03.mp4,mazurka06-3/pid9153-03.mp3,mazurka06-3/pid9153-03.wav,mazurka06-3/pid9153-03_infer_corresp.txt,22
6.3,E maj,Osinska,1989,1:56,116,Cassiopee 969 213/6,9101-03,-,mazurka06-3/pid9101-03,mazurka06-3/pid9101-03.mid,mazurka06-3/pid9101-03.mp4,mazurka06-3/pid9101-03.mp3,mazurka06-3/pid9101-03.wav,mazurka06-3/pid9101-03_infer_corresp.txt,23
6.3,E maj,Poblocka,1999,1:47,107,BeArTon CDB012/13,9093-03,-,mazurka06-3/pid9093-03,mazurka06-3/pid9093-03.mid,mazurka06-3/pid9093-03.mp4,mazurka06-3/pid9093-03.mp3,mazurka06-3/pid9093-03.wav,mazurka06-3/pid9093-03_infer_corresp.txt,24
6.3,E maj,Rangell,2001,1:50,110,Dorian DOR-93258,9094-03,-,mazurka06-3/pid9094-03,mazurka06-3/pid9094-03.mid,mazurka06-3/pid9094-03.mp4,mazurka06-3/pid9094-03.mp3,mazurka06-3/pid9094-03.wav,mazurka06-3/pid9094-03_infer_corresp.txt,25
6.3,E maj,Rubinstein,1939,1:48,108,Naxos 8.110656-57,9049-03,-,mazurka06-3/pid9049-03,mazurka06-3/pid9049-03.mid,mazurka06-3/pid9049-03.mp4,mazurka06-3/pid9049-03.mp3,mazurka06-3/pid9049-03.wav,mazurka06-3/pid9049-03_infer_corresp.txt,26
6.3,E maj,Rubinstein,1939,1:52,112,Muza PNCD 300,9091-20,-,mazurka06-3/pid9091-20,mazurka06-3/pid9091-20.mid,mazurka06-3/pid9091-20.mp4,mazurka06-3/pid9091-20.mp3,mazurka06-3/pid9091-20.wav,mazurka06-3/pid9091-20_infer_corresp.txt,26
6.3,E maj,Rubinstein,1952,1:58,118,BMG 09026 63027-2,9075-03,-,mazurka06-3/pid9075-03,mazurka06-3/pid9075-03.mid,mazurka06-3/pid9075-03.mp4,mazurka06-3/pid9075-03.mp3,mazurka06-3/pid9075-03.wav,mazurka06-3/pid9075-03_infer_corresp.txt,26
6.3,E maj,Rubinstein,1966,2:04,124,BMG 09026-63050-2,9059-03,-,mazurka06-3/pid9059-03,mazurka06-3/pid9059-03.mid,mazurka06-3/pid9059-03.mp4,mazurka06-3/pid9059-03.mp3,mazurka06-3/pid9059-03.wav,mazurka06-3/pid9059-03_infer_corresp.txt,26
6.3,E maj,Shebanova,2002,1:48,108,DUX 0350/0351,9072-03,-,mazurka06-3/pid9072-03,mazurka06-3/pid9072-03.mid,mazurka06-3/pid9072-03.mp4,mazurka06-3/pid9072-03.mp3,mazurka06-3/pid9072-03.wav,mazurka06-3/pid9072-03_infer_corresp.txt,27
6.3,E maj,Smith,1975,4:26,266,EMI 724358576726,9054-03,-,mazurka06-3/pid9054-03,mazurka06-3/pid9054-03.mid,mazurka06-3/pid9054-03.mp4,mazurka06-3/pid9054-03.mp3,mazurka06-3/pid9054-03.wav,mazurka06-3/pid9054-03_infer_corresp.txt,28
6.3,E maj,Uninsky,1971,1:43,103,Philips 442 574-2,9061-03,-,mazurka06-3/pid9061-03,mazurka06-3/pid9061-03.mid,mazurka06-3/pid9061-03.mp4,mazurka06-3/pid9061-03.mp3,mazurka06-3/pid9061-03.wav,mazurka06-3/pid9061-03_infer_corresp.txt,30
6.3,E maj,Wasowski,1980,2:05,125,Concord CCD-42036,9111-03,-,mazurka06-3/pid9111-03,mazurka06-3/pid9111-03.mid,mazurka06-3/pid9111-03.mp4,mazurka06-3/pid9111-03.mp3,mazurka06-3/pid9111-03.wav,mazurka06-3/pid9111-03_infer_corresp.txt,31
6.4,E min,Ashkenazy,1981,0:58,58,Decca 448 086-2,9058-04,precor,mazurka06-4/pid9058-04,mazurka06-4/pid9058-04.mid,mazurka06-4/pid9058-04.mp4,mazurka06-4/pid9058-04.mp3,mazurka06-4/pid9058-04.wav,mazurka06-4/pid9058-04_infer_corresp.txt,0
6.4,E min,Bacha,1997,0:42,42,Forlane 126817,9166c-06,-,mazurka06-4/pid9166c-06,mazurka06-4/pid9166c-06.mid,mazurka06-4/pid9166c-06.mp4,mazurka06-4/pid9166c-06.mp3,mazurka06-4/pid9166c-06.wav,mazurka06-4/pid9166c-06_infer_corresp.txt,1
6.4,E min,Barbosa,1983,0:37,37,Centaur CRC2098/9,9174-04,-,mazurka06-4/pid9174-04,mazurka06-4/pid9174-04.mid,mazurka06-4/pid9174-04.mp4,mazurka06-4/pid9174-04.mp3,mazurka06-4/pid9174-04.wav,mazurka06-4/pid9174-04_infer_corresp.txt,2
6.4,E min,Biret,1990,0:43,43,Naxos 8.550359,9062-04,precor,mazurka06-4/pid9062-04,mazurka06-4/pid9062-04.mid,mazurka06-4/pid9062-04.mp4,mazurka06-4/pid9062-04.mp3,mazurka06-4/pid9062-04.wav,mazurka06-4/pid9062-04_infer_corresp.txt,3
6.4,E min,Brailowsky,1960,0:48,48,Sony SB2K 63237,9060-04,precor,mazurka06-4/pid9060-04,mazurka06-4/pid9060-04.mid,mazurka06-4/pid9060-04.mp4,mazurka06-4/pid9060-04.mp3,mazurka06-4/pid9060-04.wav,mazurka06-4/pid9060-04_infer_corresp.txt,4
6.4,E min,Chiu,1999,1:04,64,HMX 2907352.53,9048-04,precor,mazurka06-4/pid9048-04,mazurka06-4/pid9048-04.mid,mazurka06-4/pid9048-04.mp4,mazurka06-4/pid9048-04.mp3,mazurka06-4/pid9048-04.wav,mazurka06-4/pid9048-04_infer_corresp.txt,5
6.4,E min,Cohen,1997,1:16,76,Glossa 920506 ,9105-04,-,mazurka06-4/pid9105-04,mazurka06-4/pid9105-04.mid,mazurka06-4/pid9105-04.mp4,mazurka06-4/pid9105-04.mp3,mazurka06-4/pid9105-04.wav,mazurka06-4/pid9105-04_infer_corresp.txt,6
6.4,E min,Cortot,1951,1:01,61,Concert Artist 9180/12 ,9066-04,-,mazurka06-4/pid9066-04,mazurka06-4/pid9066-04.mid,mazurka06-4/pid9066-04.mp4,mazurka06-4/pid9066-04.mp3,mazurka06-4/pid9066-04.wav,mazurka06-4/pid9066-04_infer_corresp.txt,7
6.4,E min,Csalog,1996,0:40,40,Hungaroton HCD 31755/6,1263-04,-,mazurka06-4/pid1263-04,mazurka06-4/pid1263-04.mid,mazurka06-4/pid1263-04.mp4,mazurka06-4/pid1263-04.mp3,mazurka06-4/pid1263-04.wav,mazurka06-4/pid1263-04_infer_corresp.txt,8
6.4,E min,Czerny-Stefanska,1989,1:11,71,Pony Canyon Classics PCCL-00460,9192-04,-,mazurka06-4/pid9192-04,mazurka06-4/pid9192-04.mid,mazurka06-4/pid9192-04.mp4,mazurka06-4/pid9192-04.mp3,mazurka06-4/pid9192-04.wav,mazurka06-4/pid9192-04_infer_corresp.txt,9
6.4,E min,Ezaki,2006,0:54,54,Triton OVCT-00035,9139-04,-,mazurka06-4/pid9139-04,mazurka06-4/pid9139-04.mid,mazurka06-4/pid9139-04.mp4,mazurka06-4/pid9139-04.mp3,mazurka06-4/pid9139-04.wav,mazurka06-4/pid9139-04_infer_corresp.txt,10
6.4,E min,Fliere,1977,0:46,46,Melodia 10 00439,9063-04,-,mazurka06-4/pid9063-04,mazurka06-4/pid9063-04.mid,mazurka06-4/pid9063-04.mp4,mazurka06-4/pid9063-04.mp3,mazurka06-4/pid9063-04.wav,mazurka06-4/pid9063-04_infer_corresp.txt,11
6.4,E min,Fou,1978,0:58,58,Sony SB2K 53 246,9071-09,-,mazurka06-4/pid9071-09,mazurka06-4/pid9071-09.mid,mazurka06-4/pid9071-09.mp4,mazurka06-4/pid9071-09.mp3,mazurka06-4/pid9071-09.wav,mazurka06-4/pid9071-09_infer_corresp.txt,12
6.4,E min,Francois,1956,0:25,25,EMI CZS 7 67413 2,9070-12,-,mazurka06-4/pid9070-12,mazurka06-4/pid9070-12.mid,mazurka06-4/pid9070-12.mp4,mazurka06-4/pid9070-12.mp3,mazurka06-4/pid9070-12.wav,mazurka06-4/pid9070-12_infer_corresp.txt,13
6.4,E min,Hatto,1993,0:45,45,Con. Artist FED4-TC-0116/7,610003-06,-,mazurka06-4/pid610003-06,mazurka06-4/pid610003-06.mid,mazurka06-4/pid610003-06.mp4,mazurka06-4/pid610003-06.mp3,mazurka06-4/pid610003-06.wav,mazurka06-4/pid610003-06_infer_corresp.txt,14
6.4,E min,Hatto,2006,0:43,43,Con. Artist 9270/12,9073-06,-,mazurka06-4/pid9073-06,mazurka06-4/pid9073-06.mid,mazurka06-4/pid9073-06.mp4,mazurka06-4/pid9073-06.mp3,mazurka06-4/pid9073-06.wav,mazurka06-4/pid9073-06_infer_corresp.txt,14
6.4,E min,Indjic,1988,0:46,46,Calliope 3321,9050-04,-,mazurka06-4/pid9050-04,mazurka06-4/pid9050-04.mid,mazurka06-4/pid9050-04.mp4,mazurka06-4/pid9050-04.mp3,mazurka06-4/pid9050-04.wav,mazurka06-4/pid9050-04_infer_corresp.txt,15
6.4,E min,Kushner,1990,0:50,50,Connoisseur CD4181/2,9118-04,-,mazurka06-4/pid9118-04,mazurka06-4/pid9118-04.mid,mazurka06-4/pid9118-04.mp4,mazurka06-4/pid9118-04.mp3,mazurka06-4/pid9118-04.wav,mazurka06-4/pid9118-04_infer_corresp.txt,16
6.4,E min,Luisada,1990,0:57,57,DG 463054-2,9055-04,-,mazurka06-4/pid9055-04,mazurka06-4/pid9055-04.mid,mazurka06-4/pid9055-04.mp4,mazurka06-4/pid9055-04.mp3,mazurka06-4/pid9055-04.wav,mazurka06-4/pid9055-04_infer_corresp.txt,17
6.4,E min,Magaloff,1977,0:46,46,Phillips 426 817/29-2,9074f-04,-,mazurka06-4/pid9074f-04,mazurka06-4/pid9074f-04.mid,mazurka06-4/pid9074f-04.mp4,mazurka06-4/pid9074f-04.mp3,mazurka06-4/pid9074f-04.wav,mazurka06-4/pid9074f-04_infer_corresp.txt,18
6.4,E min,Magin,1975,0:48,48,Accord 465 665-2,9138-04,-,mazurka06-4/pid9138-04,mazurka06-4/pid9138-04.mid,mazurka06-4/pid9138-04.mp4,mazurka06-4/pid9138-04.mp3,mazurka06-4/pid9138-04.wav,mazurka06-4/pid9138-04_infer_corresp.txt,19
6.4,E min,Milkina,1970,1:12,72,Unterschrift/EMI,9099-04,-,mazurka06-4/pid9099-04,mazurka06-4/pid9099-04.mid,mazurka06-4/pid9099-04.mp4,mazurka06-4/pid9099-04.mp3,mazurka06-4/pid9099-04.wav,mazurka06-4/pid9099-04_infer_corresp.txt,20
6.4,E min,Mohovich,1999,0:49,49,Agora AG 231.2,9104-04,-,mazurka06-4/pid9104-04,mazurka06-4/pid9104-04.mid,mazurka06-4/pid9104-04.mp4,mazurka06-4/pid9104-04.mp3,mazurka06-4/pid9104-04.wav,mazurka06-4/pid9104-04_infer_corresp.txt,21
6.4,E min,Ohlsson,1999,0:40,40,Arabesque Z6730-2,9153-04,-,mazurka06-4/pid9153-04,mazurka06-4/pid9153-04.mid,mazurka06-4/pid9153-04.mp4,mazurka06-4/pid9153-04.mp3,mazurka06-4/pid9153-04.wav,mazurka06-4/pid9153-04_infer_corresp.txt,22
6.4,E min,Osinska,1989,0:43,43,Cassiopee 969 213/6,9101-04,-,mazurka06-4/pid9101-04,mazurka06-4/pid9101-04.mid,mazurka06-4/pid9101-04.mp4,mazurka06-4/pid9101-04.mp3,mazurka06-4/pid9101-04.wav,mazurka06-4/pid9101-04_infer_corresp.txt,23
6.4,E min,Poblocka,1999,0:42,42,BeArTon CDB012/13,9093-04,-,mazurka06-4/pid9093-04,mazurka06-4/pid9093-04.mid,mazurka06-4/pid9093-04.mp4,mazurka06-4/pid9093-04.mp3,mazurka06-4/pid9093-04.wav,mazurka06-4/pid9093-04_infer_corresp.txt,24
6.4,E min,Rangell,2001,1:00,60,Dorian DOR-93258,9094-04,-,mazurka06-4/pid9094-04,mazurka06-4/pid9094-04.mid,mazurka06-4/pid9094-04.mp4,mazurka06-4/pid9094-04.mp3,mazurka06-4/pid9094-04.wav,mazurka06-4/pid9094-04_infer_corresp.txt,25
6.4,E min,Rubinstein,1939,0:26,26,Naxos 8.110656-57,9049-04,-,mazurka06-4/pid9049-04,mazurka06-4/pid9049-04.mid,mazurka06-4/pid9049-04.mp4,mazurka06-4/pid9049-04.mp3,mazurka06-4/pid9049-04.wav,mazurka06-4/pid9049-04_infer_corresp.txt,26
6.4,E min,Rubinstein,1952,0:34,34,BMG 09026 63027-2,9075-04,-,mazurka06-4/pid9075-04,mazurka06-4/pid9075-04.mid,mazurka06-4/pid9075-04.mp4,mazurka06-4/pid9075-04.mp3,mazurka06-4/pid9075-04.wav,mazurka06-4/pid9075-04_infer_corresp.txt,26
6.4,E min,Rubinstein,1966,0:40,40,BMG 09026-63050-2,9059-04,-,mazurka06-4/pid9059-04,mazurka06-4/pid9059-04.mid,mazurka06-4/pid9059-04.mp4,mazurka06-4/pid9059-04.mp3,mazurka06-4/pid9059-04.wav,mazurka06-4/pid9059-04_infer_corresp.txt,26
6.4,E min,Shebanova,2002,0:54,54,DUX 0350/0351,9072-04,-,mazurka06-4/pid9072-04,mazurka06-4/pid9072-04.mid,mazurka06-4/pid9072-04.mp4,mazurka06-4/pid9072-04.mp3,mazurka06-4/pid9072-04.wav,mazurka06-4/pid9072-04_infer_corresp.txt,27
6.4,E min,Smith,1975,3:54,234,EMI 724358576726,9054-04,-,mazurka06-4/pid9054-04,mazurka06-4/pid9054-04.mid,mazurka06-4/pid9054-04.mp4,mazurka06-4/pid9054-04.mp3,mazurka06-4/pid9054-04.wav,mazurka06-4/pid9054-04_infer_corresp.txt,28
6.4,E min,Sztompka,1959,0:50,50,Muza PNOD 313 A/B,9170-04,-,mazurka06-4/pid9170-04,mazurka06-4/pid9170-04.mid,mazurka06-4/pid9170-04.mp4,mazurka06-4/pid9170-04.mp3,mazurka06-4/pid9170-04.wav,mazurka06-4/pid9170-04_infer_corresp.txt,29
6.4,E min,Uninsky,1971,0:39,39,Philips 442 574-2,9061-04,-,mazurka06-4/pid9061-04,mazurka06-4/pid9061-04.mid,mazurka06-4/pid9061-04.mp4,mazurka06-4/pid9061-04.mp3,mazurka06-4/pid9061-04.wav,mazurka06-4/pid9061-04_infer_corresp.txt,30
6.4,E min,Wasowski,1980,0:40,40,Concord CCD-42036,9111-04,-,mazurka06-4/pid9111-04,mazurka06-4/pid9111-04.mid,mazurka06-4/pid9111-04.mp4,mazurka06-4/pid9111-04.mp3,mazurka06-4/pid9111-04.wav,mazurka06-4/pid9111-04_infer_corresp.txt,31
7.1,B maj,Ashkenazy,1981,1:47,107,Decca 448 086-2,9058-05,-,mazurka07-1/pid9058-05,mazurka07-1/pid9058-05.mid,mazurka07-1/pid9058-05.mp4,mazurka07-1/pid9058-05.mp3,mazurka07-1/pid9058-05.wav,mazurka07-1/pid9058-05_infer_corresp.txt,0
7.1,B maj,Bacha,1997,2:10,130,Forlane 126817,9166c-08,-,mazurka07-1/pid9166c-08,mazurka07-1/pid9166c-08.mid,mazurka07-1/pid9166c-08.mp4,mazurka07-1/pid9166c-08.mp3,mazurka07-1/pid9166c-08.wav,mazurka07-1/pid9166c-08_infer_corresp.txt,1
7.1,B maj,Barbosa,1983,2:15,135,Centaur CRC2098/9,9174-05,-,mazurka07-1/pid9174-05,mazurka07-1/pid9174-05.mid,mazurka07-1/pid9174-05.mp4,mazurka07-1/pid9174-05.mp3,mazurka07-1/pid9174-05.wav,mazurka07-1/pid9174-05_infer_corresp.txt,2
7.1,B maj,Biret,1990,2:35,155,Naxos 8.550359,9062-05,-,mazurka07-1/pid9062-05,mazurka07-1/pid9062-05.mid,mazurka07-1/pid9062-05.mp4,mazurka07-1/pid9062-05.mp3,mazurka07-1/pid9062-05.wav,mazurka07-1/pid9062-05_infer_corresp.txt,3
7.1,B maj,Brailowsky,1960,2:38,158,Sony SB2K 63237,9060-05,-,mazurka07-1/pid9060-05,mazurka07-1/pid9060-05.mid,mazurka07-1/pid9060-05.mp4,mazurka07-1/pid9060-05.mp3,mazurka07-1/pid9060-05.wav,mazurka07-1/pid9060-05_infer_corresp.txt,4
7.1,B maj,Chiu,1999,2:16,136,HMX 2907352.53,9048-05,-,mazurka07-1/pid9048-05,mazurka07-1/pid9048-05.mid,mazurka07-1/pid9048-05.mp4,mazurka07-1/pid9048-05.mp3,mazurka07-1/pid9048-05.wav,mazurka07-1/pid9048-05_infer_corresp.txt,5
7.1,B maj,Cohen,1997,2:56,176,Glossa 920506 ,9105-05,-,mazurka07-1/pid9105-05,mazurka07-1/pid9105-05.mid,mazurka07-1/pid9105-05.mp4,mazurka07-1/pid9105-05.mp3,mazurka07-1/pid9105-05.wav,mazurka07-1/pid9105-05_infer_corresp.txt,6
7.1,B maj,Cortot,1951,2:25,145,Concert Artist 9180/12 ,9066-05,-,mazurka07-1/pid9066-05,mazurka07-1/pid9066-05.mid,mazurka07-1/pid9066-05.mp4,mazurka07-1/pid9066-05.mp3,mazurka07-1/pid9066-05.wav,mazurka07-1/pid9066-05_infer_corresp.txt,7
7.1,B maj,Csalog,1996,2:26,146,Hungaroton HCD 31755/6,1263-05,-,mazurka07-1/pid1263-05,mazurka07-1/pid1263-05.mid,mazurka07-1/pid1263-05.mp4,mazurka07-1/pid1263-05.mp3,mazurka07-1/pid1263-05.wav,mazurka07-1/pid1263-05_infer_corresp.txt,8
7.1,B maj,Czerny-Stefanska,1949,2:14,134,Muza PNCD002,9086-05,-,mazurka07-1/pid9086-05,mazurka07-1/pid9086-05.mid,mazurka07-1/pid9086-05.mp4,mazurka07-1/pid9086-05.mp3,mazurka07-1/pid9086-05.wav,mazurka07-1/pid9086-05_infer_corresp.txt,9
7.1,B maj,Czerny-Stefanska,1989,2:14,134,Pony Canyon Classics PCCL-00460,9192-05,-,mazurka07-1/pid9192-05,mazurka07-1/pid9192-05.mid,mazurka07-1/pid9192-05.mp4,mazurka07-1/pid9192-05.mp3,mazurka07-1/pid9192-05.wav,mazurka07-1/pid9192-05_infer_corresp.txt,9
7.1,B maj,Ezaki,2006,2:19,139,Triton OVCT-00035,9139-05,-,mazurka07-1/pid9139-05,mazurka07-1/pid9139-05.mid,mazurka07-1/pid9139-05.mp4,mazurka07-1/pid9139-05.mp3,mazurka07-1/pid9139-05.wav,mazurka07-1/pid9139-05_infer_corresp.txt,10
7.1,B maj,Fliere,1977,2:16,136,Melodia 10 00439,9063-05,-,mazurka07-1/pid9063-05,mazurka07-1/pid9063-05.mid,mazurka07-1/pid9063-05.mp4,mazurka07-1/pid9063-05.mp3,mazurka07-1/pid9063-05.wav,mazurka07-1/pid9063-05_infer_corresp.txt,11
7.1,B maj,Fou,1978,2:15,135,Sony SB2K 53 246,9071-10,-,mazurka07-1/pid9071-10,mazurka07-1/pid9071-10.mid,mazurka07-1/pid9071-10.mp4,mazurka07-1/pid9071-10.mp3,mazurka07-1/pid9071-10.wav,mazurka07-1/pid9071-10_infer_corresp.txt,12
7.1,B maj,Francois,1956,1:10,70,EMI CZS 7 67413 2,9070-13,-,mazurka07-1/pid9070-13,mazurka07-1/pid9070-13.mid,mazurka07-1/pid9070-13.mp4,mazurka07-1/pid9070-13.mp3,mazurka07-1/pid9070-13.wav,mazurka07-1/pid9070-13_infer_corresp.txt,13
7.1,B maj,Francois,1966,1:12,72,EMI 724382669029,9051-09,-,mazurka07-1/pid9051-09,mazurka07-1/pid9051-09.mid,mazurka07-1/pid9051-09.mp4,mazurka07-1/pid9051-09.mp3,mazurka07-1/pid9051-09.wav,mazurka07-1/pid9051-09_infer_corresp.txt,13
7.1,B maj,Hatto,1993,2:27,147,Con. Artist FED4-TC-0116/7,610003-07,-,mazurka07-1/pid610003-07,mazurka07-1/pid610003-07.mid,mazurka07-1/pid610003-07.mp4,mazurka07-1/pid610003-07.mp3,mazurka07-1/pid610003-07.wav,mazurka07-1/pid610003-07_infer_corresp.txt,14
7.1,B maj,Hatto,2006,2:24,144,Con. Artist 9270/12,9073-07,-,mazurka07-1/pid9073-07,mazurka07-1/pid9073-07.mid,mazurka07-1/pid9073-07.mp4,mazurka07-1/pid9073-07.mp3,mazurka07-1/pid9073-07.wav,mazurka07-1/pid9073-07_infer_corresp.txt,14
7.1,B maj,Indjic,1988,2:27,147,Calliope 3321,9050-05,-,mazurka07-1/pid9050-05,mazurka07-1/pid9050-05.mid,mazurka07-1/pid9050-05.mp4,mazurka07-1/pid9050-05.mp3,mazurka07-1/pid9050-05.wav,mazurka07-1/pid9050-05_infer_corresp.txt,15
7.1,B maj,Kushner,1990,2:12,132,Connoisseur CD4181/2,9118-05,-,mazurka07-1/pid9118-05,mazurka07-1/pid9118-05.mid,mazurka07-1/pid9118-05.mp4,mazurka07-1/pid9118-05.mp3,mazurka07-1/pid9118-05.wav,mazurka07-1/pid9118-05_infer_corresp.txt,16
7.1,B maj,Luisada,1990,2:33,153,DG 463054-2,9055-05,-,mazurka07-1/pid9055-05,mazurka07-1/pid9055-05.mid,mazurka07-1/pid9055-05.mp4,mazurka07-1/pid9055-05.mp3,mazurka07-1/pid9055-05.wav,mazurka07-1/pid9055-05_infer_corresp.txt,17
7.1,B maj,Magaloff,1977,2:27,147,Phillips 426 817/29-2,9074f-05,-,mazurka07-1/pid9074f-05,mazurka07-1/pid9074f-05.mid,mazurka07-1/pid9074f-05.mp4,mazurka07-1/pid9074f-05.mp3,mazurka07-1/pid9074f-05.wav,mazurka07-1/pid9074f-05_infer_corresp.txt,18
7.1,B maj,Magin,1975,2:10,130,Accord 465 665-2,9138-05,-,mazurka07-1/pid9138-05,mazurka07-1/pid9138-05.mid,mazurka07-1/pid9138-05.mp4,mazurka07-1/pid9138-05.mp3,mazurka07-1/pid9138-05.wav,mazurka07-1/pid9138-05_infer_corresp.txt,19
7.1,B maj,Milkina,1970,2:28,148,Unterschrift/EMI,9099-05,-,mazurka07-1/pid9099-05,mazurka07-1/pid9099-05.mid,mazurka07-1/pid9099-05.mp4,mazurka07-1/pid9099-05.mp3,mazurka07-1/pid9099-05.wav,mazurka07-1/pid9099-05_infer_corresp.txt,20
7.1,B maj,Mohovich,1999,2:27,147,Agora AG 231.2,9104-05,-,mazurka07-1/pid9104-05,mazurka07-1/pid9104-05.mid,mazurka07-1/pid9104-05.mp4,mazurka07-1/pid9104-05.mp3,mazurka07-1/pid9104-05.wav,mazurka07-1/pid9104-05_infer_corresp.txt,21
7.1,B maj,Ohlsson,1999,2:17,137,Arabesque Z6730-2,9153-05,-,mazurka07-1/pid9153-05,mazurka07-1/pid9153-05.mid,mazurka07-1/pid9153-05.mp4,mazurka07-1/pid9153-05.mp3,mazurka07-1/pid9153-05.wav,mazurka07-1/pid9153-05_infer_corresp.txt,22
7.1,B maj,Osinska,1989,2:21,141,Cassiopee 969 213/6,9101-05,-,mazurka07-1/pid9101-05,mazurka07-1/pid9101-05.mid,mazurka07-1/pid9101-05.mp4,mazurka07-1/pid9101-05.mp3,mazurka07-1/pid9101-05.wav,mazurka07-1/pid9101-05_infer_corresp.txt,23
7.1,B maj,Poblocka,1999,2:07,127,BeArTon CDB012/13,9093-06,-,mazurka07-1/pid9093-06,mazurka07-1/pid9093-06.mid,mazurka07-1/pid9093-06.mp4,mazurka07-1/pid9093-06.mp3,mazurka07-1/pid9093-06.wav,mazurka07-1/pid9093-06_infer_corresp.txt,24
7.1,B maj,Rangell,2001,2:11,131,Dorian DOR-93258,9094-05,-,mazurka07-1/pid9094-05,mazurka07-1/pid9094-05.mid,mazurka07-1/pid9094-05.mp4,mazurka07-1/pid9094-05.mp3,mazurka07-1/pid9094-05.wav,mazurka07-1/pid9094-05_infer_corresp.txt,25
7.1,B maj,Rubinstein,1939,2:14,134,Naxos 8.110656-57,9049-05,-,mazurka07-1/pid9049-05,mazurka07-1/pid9049-05.mid,mazurka07-1/pid9049-05.mp4,mazurka07-1/pid9049-05.mp3,mazurka07-1/pid9049-05.wav,mazurka07-1/pid9049-05_infer_corresp.txt,26
7.1,B maj,Rubinstein,1952,2:09,129,BMG 09026 63027-2,9075-05,-,mazurka07-1/pid9075-05,mazurka07-1/pid9075-05.mid,mazurka07-1/pid9075-05.mp4,mazurka07-1/pid9075-05.mp3,mazurka07-1/pid9075-05.wav,mazurka07-1/pid9075-05_infer_corresp.txt,26
7.1,B maj,Rubinstein,1966,2:35,155,BMG 09026-63050-2,9059-05,-,mazurka07-1/pid9059-05,mazurka07-1/pid9059-05.mid,mazurka07-1/pid9059-05.mp4,mazurka07-1/pid9059-05.mp3,mazurka07-1/pid9059-05.wav,mazurka07-1/pid9059-05_infer_corresp.txt,26
7.1,B maj,Shebanova,2002,2:12,132,DUX 0350/0351,9072-05,-,mazurka07-1/pid9072-05,mazurka07-1/pid9072-05.mid,mazurka07-1/pid9072-05.mp4,mazurka07-1/pid9072-05.mp3,mazurka07-1/pid9072-05.wav,mazurka07-1/pid9072-05_infer_corresp.txt,27
7.1,B maj,Smith,1975,1:35,95,EMI 724358576726,9054-05,-,mazurka07-1/pid9054-05,mazurka07-1/pid9054-05.mid,mazurka07-1/pid9054-05.mp4,mazurka07-1/pid9054-05.mp3,mazurka07-1/pid9054-05.wav,mazurka07-1/pid9054-05_infer_corresp.txt,28
7.1,B maj,Uninsky,1959,1:45,105,Philips 442 574-2,9061-05,-,mazurka07-1/pid9061-05,mazurka07-1/pid9061-05.mid,mazurka07-1/pid9061-05.mp4,mazurka07-1/pid9061-05.mp3,mazurka07-1/pid9061-05.wav,mazurka07-1/pid9061-05_infer_corresp.txt,30
