artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,align_file,type,label
Wilhelm Kempff,5,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: II. Largo e mesto",527.0,Ludwig van Beethoven,3,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05935.mid",https://www.youtube.com/watch?v=bdiQ-88cc7o,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/51_infer_corresp.txt",train,196
Sviatoslav Richter,4,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto (Live)",407.306,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05943.mid",https://www.youtube.com/watch?v=j6RZmC5Ct_I,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/3_infer_corresp.txt",train,168
Sviatoslav Richter,4,"Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",424.586,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05947.mid",https://www.youtube.com/watch?v=gRy4q_Qx3Xo,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/7_infer_corresp.txt",train,168
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",430.426,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05958.mid",https://www.youtube.com/watch?v=wDxGWixAUbA,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/21_infer_corresp.txt",train,98
Daniel Barenboim,2,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: 1. Presto",439.76,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05961.mid",https://www.youtube.com/watch?v=jB66IqLfvqE,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/24_infer_corresp.txt",train,98
Claudio Arrau,1,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",405.05300000000005,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05963.mid",https://www.youtube.com/watch?v=UJoOvnONN1I,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/26_infer_corresp.txt",train,66
Claudio Arrau,1,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",405.826,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05964.mid",https://www.youtube.com/watch?v=Bjh2QlKCFck,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/27_infer_corresp.txt",train,66
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 1. Presto",414.49300000000005,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05972.mid",https://www.youtube.com/watch?v=v2URZFvsrGk,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/40_infer_corresp.txt",train,30
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 1. Presto",411.76,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05973.mid",https://www.youtube.com/watch?v=yteVOGCySj0,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/41_infer_corresp.txt",train,30
Friedrich Gulda,3,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",430.773,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05978.mid",https://www.youtube.com/watch?v=tVT_nOaDXAk,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/47_infer_corresp.txt",train,132
Friedrich Gulda,3,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",398.733,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05979.mid",https://www.youtube.com/watch?v=mbKK-h2gnGQ,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/48_infer_corresp.txt",train,132
Wilhelm Kempff,5,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",426.964,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05980.mid",https://www.youtube.com/watch?v=eJnDPUCr5J8,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/49_infer_corresp.txt",train,203
Wilhelm Kempff,5,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",426.0,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05982.mid",https://www.youtube.com/watch?v=eGdiJQ9NTtM,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/51_infer_corresp.txt",train,203
Sviatoslav Richter,4,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: II. Tempo di menuetto",226.693,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06028.mid",https://www.youtube.com/watch?v=AaB2WVPSawI,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/0_infer_corresp.txt",train,169
Sviatoslav Richter,4,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",224.48,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06029.mid",https://www.youtube.com/watch?v=vuxmIsQkkEI,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/1_infer_corresp.txt",train,169
Claudio Arrau,1,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",236.0,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06041.mid",https://www.youtube.com/watch?v=nODXxLt1GPk,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/17_infer_corresp.txt",train,67
Claudio Arrau,1,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",242.0,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06042.mid",https://www.youtube.com/watch?v=9a_kZ1XUHqQ,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/18_infer_corresp.txt",train,67
Alfred Brendel,0,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",233.92,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06048.mid",https://www.youtube.com/watch?v=2lCjf0JEt2s,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/24_infer_corresp.txt",train,31
Alfred Brendel,0,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",232.986,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06049.mid",https://www.youtube.com/watch?v=Wo7Dx0A5Rrg,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/25_infer_corresp.txt",train,31
Friedrich Gulda,3,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: II. Tempo di menuetto",194.666,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06053.mid",https://www.youtube.com/watch?v=4waXmgMKEZM,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/30_infer_corresp.txt",train,133
Friedrich Gulda,3,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: II. Tempo di Menuetto",186.906,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06055.mid",https://www.youtube.com/watch?v=IZcjusgqP6c,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/33_infer_corresp.txt",train,133
Wilhelm Kempff,5,"Sonata No. 20 in G Major, Op. 49 No. 2: II. Tempo di Menuetto",230.506,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06057.mid",https://www.youtube.com/watch?v=IJpI1uK4wqY,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/35_infer_corresp.txt",train,204
Wilhelm Kempff,5,"Piano Sonata No. 20 in G Major, Op. 49, No. 2: II. Tempo di Menuetto",226.0,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06058.mid",https://www.youtube.com/watch?v=u2OFzMoclYA,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/36_infer_corresp.txt",train,204
Sviatoslav Richter,4,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: I. Allegro ma non troppo",263.173,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06060.mid",https://www.youtube.com/watch?v=aSFfcYdtqi4,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/0_infer_corresp.txt",train,170
Sviatoslav Richter,4,"Piano Sonata No.20 in G, Op.49 No.2: 1. Allegro ma non troppo",263.128,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06061.mid",https://www.youtube.com/watch?v=3CXC0OYx53U,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/1_infer_corresp.txt",train,170
Claudio Arrau,1,"Piano Sonata No.20 in G, Op.49 No.2: 1. Allegro ma non troppo",299.0,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06071.mid",https://www.youtube.com/watch?v=uVQeY356W_0,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/15_infer_corresp.txt",train,68
Claudio Arrau,1,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: 1. Allegro ma non troppo",269.0,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06073.mid",https://www.youtube.com/watch?v=MRwtVnNLZIU,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/17_infer_corresp.txt",train,68
Alfred Brendel,0,"Piano Sonata No.20 in G, Op.49 No.2: 1. Allegro ma non troppo",291.32,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06077.mid",https://www.youtube.com/watch?v=3jiIvJ-G8N0,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/21_infer_corresp.txt",train,32
Alfred Brendel,0,"Piano Sonata No.20 in G, Op.49 No.2: 1. Allegro ma non troppo",288.333,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06078.mid",https://www.youtube.com/watch?v=nhyd4muUQN0,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/22_infer_corresp.txt",train,32
Friedrich Gulda,3,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: I. Allegro ma non troppo",261.506,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06083.mid",https://www.youtube.com/watch?v=q9RxN0Q1XLg,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/28_infer_corresp.txt",train,134
Friedrich Gulda,3,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: I. Allegro ma non troppo",266.786,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06084.mid",https://www.youtube.com/watch?v=CgpdvAaxMlc,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/29_infer_corresp.txt",train,134
Wilhelm Kempff,5,"Piano Sonata No. 20 in G Major, Op. 49, No. 2: I. Allegro ma non troppo",272.973,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06085.mid",https://www.youtube.com/watch?v=9wNKtaxK1WY,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/31_infer_corresp.txt",train,205
Wilhelm Kempff,5,"Piano Sonata No. 20 in G Major, Op. 49, No. 2: I. Allegro ma non troppo",273.0,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06087.mid",https://www.youtube.com/watch?v=2XTtdfNgGLU,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/33_infer_corresp.txt",train,205
Sviatoslav Richter,4,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio (Live)",581.92,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06090.mid",https://www.youtube.com/watch?v=PVXmi9l9nRw,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/2_infer_corresp.txt",train,171
Sviatoslav Richter,4,"Piano Sonata No. 3 in C Major, Op. 2: I. Allegro con brio",603.906,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06091.mid",https://www.youtube.com/watch?v=abdFZMYQGAk,"train/Sviatoslav Richter/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/3_infer_corresp.txt",train,171
Daniel Barenboim,2,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",639.0930000000002,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06102.mid",https://www.youtube.com/watch?v=TTwjoIeX9BE,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/15_infer_corresp.txt",train,99
Daniel Barenboim,2,"Piano Sonata No. 3 In C Major, Op. 2, No. 3: 1. Allegro con brio",623.506,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06105.mid",https://www.youtube.com/watch?v=Zixc_DEhvnA,"train/Daniel Barenboim/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/18_infer_corresp.txt",train,99
Claudio Arrau,1,"Piano Sonata No.3 in C, Op.2 No.3: 1. Allegro con brio",650.0,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06114.mid",https://www.youtube.com/watch?v=VG_6VzI-13A,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/31_infer_corresp.txt",train,69
Claudio Arrau,1,"Piano Sonata No.3 in C, Op.2 No.3: 1. Allegro con brio",714.0,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06115.mid",https://www.youtube.com/watch?v=cv1MQobrdr4,"train/Claudio Arrau/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/32_infer_corresp.txt",train,69
Alfred Brendel,0,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",638.212,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06120.mid",https://www.youtube.com/watch?v=1-8b1ldQWoo,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/39_infer_corresp.txt",train,33
Alfred Brendel,0,"Piano Sonata No.3 in C, Op.2 No.3: 1. Allegro con brio",619.76,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06122.mid",https://www.youtube.com/watch?v=5SWQnJBjWPM,"train/Alfred Brendel/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/41_infer_corresp.txt",train,33
Friedrich Gulda,3,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",587.56,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06128.mid",https://www.youtube.com/watch?v=FSYKH9rllc4,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/48_infer_corresp.txt",train,135
Friedrich Gulda,3,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",569.88,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06129.mid",https://www.youtube.com/watch?v=DGTVYOtlCzM,"train/Friedrich Gulda/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/49_infer_corresp.txt",train,135
Wilhelm Kempff,5,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",593.066,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06130.mid",https://www.youtube.com/watch?v=sveDWwiJ3BM,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/50_infer_corresp.txt",train,206
Wilhelm Kempff,5,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",593.0,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06131.mid",https://www.youtube.com/watch?v=M5lZLXDDFHs,"train/Wilhelm Kempff/Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/51_infer_corresp.txt",train,206
